date,lat_c,lon_c,actual,diff
2017-10-23,55.6957799398,37.3251403151,3.06,2.407
2017-10-23,55.6958465854,37.3808077612,1.04,2.213
2017-10-23,55.6959041748,37.4921431345,2.18,0.146
2017-10-23,55.695904426,37.5000959068,3.36,-0.14
2017-10-23,55.6959041623,37.5080486671,1.93,0.029
2017-10-23,55.6959033836,37.5160012032,2.9,0.888
2017-10-23,55.6958951193,37.5478113428,3.31,0.298
2017-10-23,55.6958917666,37.5557638737,4.56,0.486
2017-10-23,55.6958878981,37.5637164028,2.26,0.317
2017-10-23,55.6958835146,37.5716689318,1.99,0.836
2017-10-23,55.6958786161,37.579621458,2.45,1.385
2017-10-23,55.6958672742,37.595526499,1.22,0.017
2017-10-23,55.6958538725,37.61143153,1.22,0.293
2017-10-23,55.6958463991,37.6193840392,1.87,0.086
2017-10-23,55.700247736,37.3092135017,1.55,3.099
2017-10-23,55.7002598329,37.3171668798,1.5,2.906
2017-10-23,55.7002714155,37.3251202639,2.29,2.432
2017-10-23,55.7002824831,37.3330736528,1.82,1.553
2017-10-23,55.7003524815,37.3967009409,1.03,0.184
2017-10-23,55.7003866896,37.4523749982,1.04,0.607
2017-10-23,55.7003895153,37.4603284441,1.87,0.63
2017-10-23,55.7003949048,37.4841887855,1.18,0.685
2017-10-23,55.7003956712,37.4921422335,3.8,1.423
2017-10-23,55.7003959225,37.5000959178,4.89,0.5
2017-10-23,55.7003935861,37.5239564871,1.55,2.028
2017-10-23,55.700386615,37.5478168253,2.32,0.926
2017-10-23,55.700383261,37.5557702682,5.89,1.394
2017-10-23,55.7003750076,37.5716771502,1.89,0.322
2017-10-23,55.7003701082,37.5796305882,5.95,1.221
2017-10-23,55.7003587645,37.595537453,1.42,0.793
2017-10-23,55.7048617206,37.4205521252,1.22,2.248
2017-10-23,55.7048666082,37.4285064745,1.29,2.124
2017-10-23,55.7048810074,37.4603238941,3.74,0.653
2017-10-23,55.7048833194,37.4682782534,3.24,0.512
2017-10-23,55.7048871643,37.4921413324,1.04,-0.345
2017-10-23,55.7048874157,37.5000959288,2.26,0.893
2017-10-23,55.7048871519,37.5080505133,7.3,0.834
2017-10-23,55.7048863729,37.5160048735,3.0,-0.12
2017-10-23,55.7048850789,37.5239592347,1.54,0.646
2017-10-23,55.7048832697,37.5319135936,1.1,1.012
2017-10-23,55.7048664964,37.5716853708,1.22,-1.077
2017-10-23,55.7048615962,37.5796397211,1.55,-0.791
2017-10-23,55.7048561811,37.5875940669,5.0,0.315
2017-10-23,55.7048502506,37.5955484103,4.27,0.735
2017-10-23,55.7048368444,37.6114570909,1.1,-0.213
2017-10-23,55.7048293686,37.6194114243,1.56,-0.81
2017-10-23,55.7093418836,37.4046324966,1.25,-0.621
2017-10-23,55.7093532064,37.4205430117,2.08,2.719
2017-10-23,55.7093724965,37.4603193428,2.2,1.385
2017-10-23,55.7093748088,37.4682746147,2.67,0.609
2017-10-23,55.709376606,37.476229886,1.03,-0.293
2017-10-23,55.7093778877,37.4841851582,1.21,-0.114
2017-10-23,55.7093786419,37.5080514368,1.74,-0.291
2017-10-23,55.709357983,37.5716935939,1.66,0.295
2017-10-23,55.7093530821,37.5796488566,4.44,0.138
2017-10-23,55.709347666,37.5876041147,4.64,-0.044
2017-10-23,55.7093417345,37.5955593706,2.07,-0.999
2017-10-23,55.7093352879,37.6035146253,1.9,-0.735
2017-10-23,55.7093283261,37.6114698761,3.56,0.027
2017-10-23,55.709320849,37.6194251218,7.95,-0.488
2017-10-23,55.7138125133,37.3807530666,1.55,-0.517
2017-10-23,55.7138199793,37.3887092257,1.71,-0.137
2017-10-23,55.7138269298,37.3966653888,1.58,-0.558
2017-10-23,55.7138333642,37.4046215552,1.16,-1.073
2017-10-23,55.7138392842,37.4125777238,3.3,0.726
2017-10-23,55.7138446889,37.4205338957,3.76,1.913
2017-10-23,55.7138578109,37.4444024269,1.37,0.079
2017-10-23,55.7138611542,37.4523586071,2.08,0.461
2017-10-23,55.7138639823,37.4603147903,2.71,1.715
2017-10-23,55.713866295,37.4682709749,2.55,0.567
2017-10-23,55.7138680923,37.4762271589,3.6,1.905
2017-10-23,55.7138693744,37.4841833437,3.41,4.366
2017-10-23,55.7138701288,37.5080523606,1.88,0.059
2017-10-23,55.7138693496,37.516008546,3.14,0.681
2017-10-23,55.7138494664,37.5717018192,2.45,1.447
2017-10-23,55.7138445646,37.5796579946,2.16,0.281
2017-10-23,55.7138391475,37.5876141655,1.65,-0.351
2017-10-23,55.713833216,37.595570334,3.27,0.738
2017-10-23,55.7138198052,37.6114826649,3.2,0.012
2017-10-23,55.7138123269,37.6194388234,2.14,-0.143
2017-10-23,55.7183248422,37.4046106107,3.92,0.666
2017-10-23,55.7183307623,37.4125676923,2.45,-0.722
2017-10-23,55.7183361678,37.4205247771,1.56,-1.089
2017-10-23,55.7183410579,37.4284818646,2.02,-0.427
2017-10-23,55.7183454327,37.4364389549,4.08,0.806
2017-10-23,55.718349292,37.4443960472,1.36,-0.639
2017-10-23,55.7183577775,37.468267334,1.5,0.234
2017-10-23,55.7183595752,37.4762244309,2.15,0.173
2017-10-23,55.7183608575,37.4841815287,1.35,0.501
2017-10-23,55.7183595379,37.5239674821,3.63,1.583
2017-10-23,55.7183409461,37.5717100469,1.97,-0.318
2017-10-23,55.7183182442,37.6035383808,1.92,-0.739
2017-10-23,55.71831128,37.6114954573,7.0,0.848
2017-10-23,55.7183038004,37.6194525287,2.3,0.462
2017-10-23,55.7225728789,37.2374828734,1.74,0.125
2017-10-23,55.7226656284,37.2852302486,1.16,1.465
2017-10-23,55.7226792826,37.2931881713,1.92,4.339
2017-10-23,55.722802925,37.3886836807,1.31,-0.303
2017-10-23,55.7228098779,37.3966416705,1.35,-0.524
2017-10-23,55.7228163154,37.4045996632,3.14,1.011
2017-10-23,55.7228222373,37.4125576579,1.84,-0.676
2017-10-23,55.7228276437,37.4205156559,6.9,0.56
2017-10-23,55.7228325347,37.4284736566,1.52,0.393
2017-10-23,55.7228369101,37.4364316601,3.68,0.178
2017-10-23,55.7228407701,37.4443896657,6.21,0.869
2017-10-23,55.7228441146,37.452347672,1.4,-0.61
2017-10-23,55.7228469436,37.4603056814,2.22,-0.299
2017-10-23,55.7228492073,37.5319282446,1.23,-0.192
2017-10-23,55.7228368107,37.5637602724,13.0,2.207
2017-10-23,55.7228324228,37.5717182768,6.5,1.866
2017-10-23,55.7228275194,37.5796762784,8.98,1.539
2017-10-23,55.7228221005,37.5876342755,1.06,-0.293
2017-10-23,55.7228097162,37.6035502636,4.08,0.766
2017-10-23,55.722802751,37.6115082533,1.51,-0.025
2017-10-23,55.7273013475,37.3966298064,1.19,-0.296
2017-10-23,55.727307786,37.4045887124,2.05,0.338
2017-10-23,55.727313709,37.4125476207,2.71,-0.388
2017-10-23,55.7273191164,37.4205065322,4.61,5.138
2017-10-23,55.7273240081,37.4284654464,4.35,2.007
2017-10-23,55.7273283843,37.4364243633,5.7,1.863
2017-10-23,55.7273322449,37.4443832823,4.94,1.527
2017-10-23,55.72733559,37.4523422022,3.6,0.04
2017-10-23,55.7273384194,37.460301125,5.46,0.767
2017-10-23,55.7273321579,37.5558086753,1.53,-0.101
2017-10-23,55.7273282848,37.5637675933,1.86,-0.981
2017-10-23,55.7273189919,37.5796854242,3.48,-0.265
2017-10-23,55.7273135722,37.5876443347,1.26,-0.319
2017-10-23,55.7273011859,37.6035621498,1.03,-0.352
2017-10-23,55.7272942194,37.611521053,10.32,0.512
2017-10-23,55.7272867373,37.619479951,1.98,-0.475
2017-10-23,55.7317992531,37.4045777586,1.64,-0.323
2017-10-23,55.7318051771,37.4125375806,5.36,0.72
2017-10-23,55.7318105853,37.4204974058,3.19,1.436
2017-10-23,55.7318154779,37.4284572333,1.9,-0.16
2017-10-23,55.7318198549,37.4364170644,7.47,1.454
2017-10-23,55.7318237161,37.4443768972,1.37,-0.566
2017-10-23,55.7318270618,37.4523367307,4.16,-0.127
2017-10-23,55.7318298917,37.4602965673,3.86,-0.064
2017-10-23,55.7318322059,37.4682564051,1.1,-1.353
2017-10-23,55.7318352874,37.4841760808,2.69,-0.035
2017-10-23,55.7318360547,37.4921359195,1.52,-0.247
2017-10-23,55.7318363063,37.5000959949,2.65,1.351
2017-10-23,55.7318360423,37.5080560583,2.72,1.385
2017-10-23,55.7318339672,37.5239757367,1.1,-0.139
2017-10-23,55.7318321561,37.5319355755,1.05,-0.45
2017-10-23,55.7318236291,37.5558150824,1.4,0.864
2017-10-23,55.7318197553,37.5637749142,2.4,0.716
2017-10-23,55.731815366,37.5717347438,1.41,-0.342
2017-10-23,55.731810461,37.5796945726,7.18,2.64
2017-10-23,55.7318050403,37.5876543968,6.0,0.78
2017-10-23,55.7317991039,37.5956142187,2.05,0.377
2017-10-23,55.7317926519,37.6035740394,1.24,1.272
2017-10-23,55.7317856842,37.6115338562,3.84,-0.034
2017-10-23,55.7317782009,37.619493668,5.88,0.22
2017-10-23,55.7345944037,36.847337737,1.93,0.264
2017-10-23,55.7346364273,36.8552976316,2.62,0.901
2017-10-23,55.7362907173,37.4045668008,2.73,-0.089
2017-10-23,55.7362966422,37.4125275377,10.63,0.389
2017-10-23,55.7363020514,37.4204882765,1.4,-0.248
2017-10-23,55.7363113224,37.4364097635,4.2,1.353
2017-10-23,55.7363151843,37.4443705102,1.15,-0.314
2017-10-23,55.7363213609,37.4602920083,1.75,-0.205
2017-10-23,55.7363236755,37.4682527601,3.11,0.038
2017-10-23,55.7363267576,37.4841742637,2.13,-0.655
2017-10-23,55.7363275125,37.5080569834,1.35,0.238
2017-10-23,55.7363267327,37.5160177361,1.17,-0.088
2017-10-23,55.7363254371,37.5239784897,1.75,-0.885
2017-10-23,55.7363184559,37.547860742,1.14,0.013
2017-10-23,55.7363112229,37.5637822372,2.06,0.93
2017-10-23,55.7363068328,37.5717429808,2.81,0.536
2017-10-23,55.7363019269,37.5797037235,5.42,1.339
2017-10-23,55.7362965053,37.5876644618,7.75,1.978
2017-10-23,55.736290568,37.5956251976,5.33,0.649
2017-10-23,55.736277146,37.6115466632,2.2,-0.07
2017-10-23,55.7362696615,37.6195073889,1.79,-1.234
2017-10-23,55.7391276115,36.8552235973,2.78,1.67
2017-10-23,55.7407821781,37.4045558409,4.88,0.976
2017-10-23,55.740788104,37.4125174919,3.6,-0.351
2017-10-23,55.7407984083,37.4284408011,1.04,-0.257
2017-10-23,55.740816941,37.4762107798,3.42,-0.002
2017-10-23,55.7408182244,37.4841724462,4.37,1.169
2017-10-23,55.7408189919,37.4921341132,6.92,0.768
2017-10-23,55.7408192435,37.500096017,18.53,-0.796
2017-10-23,55.7408189794,37.5080579087,28.77,-0.81
2017-10-23,55.7408181995,37.5160195756,1.67,-0.147
2017-10-23,55.740815092,37.5319429107,2.33,-0.845
2017-10-23,55.7408127646,37.5399045753,2.04,-0.693
2017-10-23,55.7408099212,37.5478662386,2.63,2.515
2017-10-23,55.7408065621,37.5558279023,5.38,0.458
2017-10-23,55.7408026871,37.5637895623,3.29,0.037
2017-10-23,55.7407982962,37.5717512201,2.44,0.024
2017-10-23,55.7407933896,37.5797128771,2.04,-0.894
2017-10-23,55.7407879671,37.5876745296,6.84,0.598
2017-10-23,55.7407820287,37.5956361797,2.18,-0.57
2017-10-23,55.7407686045,37.6115594736,4.38,0.398
2017-10-23,55.7452602337,37.3886197565,3.65,6.045
2017-10-23,55.7452736352,37.4045448777,1.22,0.145
2017-10-23,55.7452795622,37.4125074434,3.37,0.516
2017-10-23,55.7452849731,37.4204700109,2.1,-0.557
2017-10-23,55.7452898682,37.4284325815,1.92,0.382
2017-10-23,55.7453104552,37.4921332096,3.46,0.505
2017-10-23,55.745310707,37.500096028,6.0,-0.668
2017-10-23,55.7453104428,37.5080588343,9.8,-0.137
2017-10-23,55.7453096627,37.5160214157,3.19,0.904
2017-10-23,55.7453065548,37.5319465798,1.92,0.806
2017-10-23,55.7453042269,37.5399091589,10.87,1.607
2017-10-23,55.7453013831,37.5478717368,16.96,8.581
2017-10-23,55.7452980234,37.5558343149,8.1,1.314
2017-10-23,55.7452941477,37.5637968894,11.72,1.131
2017-10-23,55.7452897562,37.5717594617,4.64,-0.456
2017-10-23,55.7452848486,37.5797220333,2.14,-0.666
2017-10-23,55.7452794252,37.5876846002,3.34,-0.439
2017-10-23,55.7452734859,37.5956471648,2.68,-0.08
2017-10-23,55.7452670306,37.6036097282,1.14,-0.901
2017-10-23,55.7497650892,37.4045339115,1.36,-0.274
2017-10-23,55.7497710171,37.412497392,3.95,0.895
2017-10-23,55.7497764289,37.4204608742,1.56,-0.222
2017-10-23,55.7497813248,37.4284243595,1.54,0.389
2017-10-23,55.7498021671,37.500096039,6.55,2.548
2017-10-23,55.7498019029,37.5080597602,4.57,2.56
2017-10-23,55.7497980142,37.5319502499,1.71,0.113
2017-10-23,55.7497956859,37.5399137438,23.53,2.862
2017-10-23,55.7497928416,37.5478772364,13.33,5.568
2017-10-23,55.7497894814,37.5558407294,2.26,1.417
2017-10-23,55.7497856051,37.5638042185,4.6,0.202
2017-10-23,55.7497812127,37.5717677057,3.8,0.809
2017-10-23,55.7497763044,37.579731192,3.64,-0.921
2017-10-23,55.7497708801,37.5876946737,5.31,-0.096
2017-10-23,55.7497649398,37.595658153,5.25,-0.479
2017-10-23,55.7497584835,37.6036216312,3.13,0.448
2017-10-23,55.749751511,37.6115851056,4.4,1.594
2017-10-23,55.754250095,37.3965585494,1.47,1.822
2017-10-23,55.75425654,37.4045229422,1.44,-0.686
2017-10-23,55.7542624689,37.4124873376,1.84,-0.508
2017-10-23,55.7542678817,37.4204517349,1.46,-0.285
2017-10-23,55.7542936242,37.50009605,1.36,2.94
2017-10-23,55.7542933599,37.5080606863,1.28,0.947
2017-10-23,55.7542925795,37.5160250975,1.03,-0.03
2017-10-23,55.7542912831,37.5239895098,1.7,-0.129
2017-10-23,55.7542871419,37.53991833,1.46,-0.96
2017-10-23,55.7542842972,37.5478827376,1.24,-0.113
2017-10-23,55.7542809363,37.5558471456,5.16,2.243
2017-10-23,55.7542770594,37.5638115499,4.25,0.937
2017-10-23,55.7542726664,37.571775952,1.04,-0.327
2017-10-23,55.7542677572,37.5797403533,1.41,-0.755
2017-10-23,55.7542623319,37.587704752,1.53,-1.123
2017-10-23,55.7542563906,37.5956691444,1.56,-0.892
2017-10-23,55.7542499332,37.6036335376,2.62,-0.933
2017-10-23,55.7542429596,37.611597927,2.27,-0.246
2017-10-23,55.75423547,37.6195623113,8.86,2.541
2017-10-23,55.758719107,37.3726507617,1.06,0.27
2017-10-23,55.7587479876,37.4045119698,9.24,1.025
2017-10-23,55.7587539174,37.4124772805,4.33,-0.27
2017-10-23,55.758772388,37.5558535637,3.91,-0.66
2017-10-23,55.7587685103,37.5638188847,3.55,0.448
2017-10-23,55.7587592066,37.5797495172,7.84,1.677
2017-10-23,55.7587537805,37.5877148312,5.7,0.392
2017-10-23,55.7587478381,37.5956801409,2.97,-0.179
2017-10-23,55.7587413805,37.6036454474,3.96,-0.14
2017-10-23,55.7587344058,37.611610752,11.01,0.648
2017-10-23,55.7587269148,37.6195760516,15.5,0.531
2017-10-23,55.7632394327,37.4045009943,4.33,0.616
2017-10-23,55.7632453627,37.4124672205,2.06,-0.795
2017-10-23,55.7632755084,37.4841633508,1.03,-0.607
2017-10-23,55.763270044,37.5399275064,5.4,1.916
2017-10-23,55.7632671983,37.5478937448,1.77,-0.443
2017-10-23,55.7632638363,37.5558599836,17.28,0.077
2017-10-23,55.763259958,37.5638262201,2.58,-0.883
2017-10-23,55.7632555635,37.5717924531,8.99,1.048
2017-10-23,55.7632506527,37.5797586838,5.2,1.649
2017-10-23,55.7632452257,37.5877249132,4.9,-0.039
2017-10-23,55.7632392832,37.5956911385,3.76,-0.34
2017-10-23,55.7632328237,37.6036573605,2.7,-1.166
2017-10-23,55.7632258477,37.6116235807,2.48,-1.237
2017-10-23,55.7632183556,37.6195897957,5.44,-0.312
2017-10-23,55.7676934689,37.3646543584,1.07,1.877
2017-10-23,55.7677019826,37.3726214822,1.86,1.355
2017-10-23,55.7677308727,37.4044900156,4.83,2.229
2017-10-23,55.7677368046,37.4124571577,1.85,0.484
2017-10-23,55.7677656707,37.4761943728,1.28,-0.873
2017-10-23,55.7677677112,37.5080634663,1.1,-0.022
2017-10-23,55.7677586439,37.5478992507,1.1,0.373
2017-10-23,55.7677552814,37.5558664053,1.48,-0.5
2017-10-23,55.7677514024,37.5638335576,3.52,0.651
2017-10-23,55.7677470072,37.5718007064,1.44,-0.498
2017-10-23,55.7677420956,37.5797678529,1.41,-0.482
2017-10-23,55.7677366677,37.5877349981,5.24,0.734
2017-10-23,55.7677307233,37.5957021392,15.11,0.201
2017-10-23,55.7677242626,37.6036692771,10.7,-0.15
2017-10-23,55.7677172856,37.611636413,1.08,-1.031
2017-10-23,55.7677097931,37.6196035453,2.17,-0.735
2017-10-23,55.7719784244,37.237150938,1.0,1.276
2017-10-23,55.772193415,37.3726068363,1.52,1.744
2017-10-23,55.7722223101,37.4044790339,1.25,0.848
2017-10-23,55.772228243,37.412447092,1.04,-0.069
2017-10-23,55.7722336594,37.420415152,3.61,2.76
2017-10-23,55.7722385594,37.428383215,3.57,2.193
2017-10-23,55.7722529948,37.4602554898,1.18,0.503
2017-10-23,55.7722553126,37.468223563,3.46,-0.126
2017-10-23,55.7722583987,37.4841597091,1.74,-0.442
2017-10-23,55.7722591672,37.492127783,1.12,-0.103
2017-10-23,55.7722594191,37.5000960942,1.43,0.159
2017-10-23,55.7722583739,37.5160324674,2.57,0.544
2017-10-23,55.7722529326,37.539936688,1.72,-0.503
2017-10-23,55.7722500859,37.5479047582,1.54,-0.647
2017-10-23,55.7722384473,37.5718089621,4.6,1.622
2017-10-23,55.7722335348,37.5797770246,4.5,0.54
2017-10-23,55.772228106,37.587745086,6.69,0.045
2017-10-23,55.7722221606,37.5957131445,20.9,1.382
2017-10-23,55.7722156989,37.6036811969,4.99,-0.377
2017-10-23,55.7722087215,37.611649249,4.25,0.693
2017-10-23,55.7722012269,37.6196172973,6.87,0.287
2017-10-23,55.776744434,37.4602509193,5.3,0.907
2017-10-23,55.7767467522,37.4682199086,2.84,-0.544
2017-10-23,55.7767485538,37.4761888977,4.02,-0.581
2017-10-23,55.7767498389,37.4841578874,5.0,0.123
2017-10-23,55.7767506074,37.4921268777,1.67,-0.228
2017-10-23,55.776750595,37.5080653208,1.13,-0.053
2017-10-23,55.776749814,37.5160343111,3.08,1.726
2017-10-23,55.7767485164,37.5240033023,2.43,0.426
2017-10-23,55.7767443717,37.5399412806,4.4,0.514
2017-10-23,55.7767415247,37.5479102673,1.96,-0.209
2017-10-23,55.776738161,37.5558792543,5.5,0.274
2017-10-23,55.776729884,37.5718172201,3.04,0.583
2017-10-23,55.7767249708,37.5797861989,11.69,0.943
2017-10-23,55.776719541,37.5877551766,10.3,-0.162
2017-10-23,55.7767135947,37.5957241514,4.25,0.573
2017-10-23,55.7767071318,37.6036931216,7.57,0.133
2017-10-23,55.7767001525,37.6116620885,2.4,-0.206
2017-10-23,55.7766926566,37.6196310532,1.49,-0.59
2017-10-23,55.7812330351,37.4522764426,1.66,-0.303
2017-10-23,55.7812358702,37.4602463473,3.13,-0.508
2017-10-23,55.7812381888,37.4682162519,7.62,0.324
2017-10-23,55.7812399906,37.4761861589,8.43,-0.337
2017-10-23,55.7812420322,37.5080662486,3.79,1.833
2017-10-23,55.781241251,37.5160361554,1.03,-0.028
2017-10-23,55.7812399533,37.5240060631,1.96,-0.138
2017-10-23,55.7812358079,37.5399458747,2.22,0.998
2017-10-23,55.7812329603,37.5479157779,1.79,0.385
2017-10-23,55.781229596,37.5558856814,1.51,-0.523
2017-10-23,55.7812164037,37.5797953758,2.78,-0.017
2017-10-23,55.781210973,37.5877652701,6.75,1.16
2017-10-23,55.7812050256,37.5957351615,6.68,0.896
2017-10-23,55.7811985618,37.6037050483,6.22,-0.057
2017-10-23,55.7811915812,37.6116749317,2.34,0.187
2017-10-23,55.7811840841,37.6196448129,1.71,0.301
2017-10-23,55.7855592492,37.2928552099,1.0,0.601
2017-10-23,55.7856405852,37.3486505195,1.22,0.473
2017-10-23,55.785650138,37.3566212997,2.07,0.513
2017-10-23,55.7857244683,37.4522709526,1.8,0.92
2017-10-23,55.7857273039,37.4602417727,3.48,0.479
2017-10-23,55.7857296228,37.4682125954,4.28,0.84
2017-10-23,55.7857314251,37.4761834194,3.67,-0.362
2017-10-23,55.7857327106,37.4841542425,1.91,-0.844
2017-10-23,55.7857326856,37.5160380002,1.48,0.696
2017-10-23,55.7857313877,37.5240088248,1.77,-0.072
2017-10-23,55.785729573,37.5319796487,1.9,-0.138
2017-10-23,55.7857272416,37.53995047,1.78,0.401
2017-10-23,55.7857210287,37.5558921105,3.08,0.469
2017-10-23,55.7857171473,37.5638629286,4.81,0.459
2017-10-23,55.785712749,37.5718337432,1.4,-0.546
2017-10-23,55.7857078341,37.5798045554,1.0,-0.445
2017-10-23,55.7857024025,37.5877753664,2.98,0.326
2017-10-23,55.7856964543,37.5957461747,6.27,0.533
2017-10-23,55.7856899893,37.6037169784,1.96,0.233
2017-10-23,55.7856830075,37.6116877785,3.8,0.568
2017-10-23,55.7901415544,37.3566048029,2.86,2.692
2017-10-23,55.7901505919,37.3645765042,1.37,0.429
2017-10-23,55.7902187332,37.4602371981,1.49,0.82
2017-10-23,55.7902210525,37.4682089381,5.19,2.289
2017-10-23,55.7902241407,37.4841524193,1.43,-0.76
2017-10-23,55.7902249097,37.4921241601,2.58,-0.702
2017-10-23,55.7902251619,37.5000961384,3.49,0.486
2017-10-23,55.7902210027,37.5319833282,2.0,-0.642
2017-10-23,55.7902124569,37.5558985413,1.36,-0.273
2017-10-23,55.7902085748,37.5638702765,1.72,-0.02
2017-10-23,55.7902041759,37.5718420081,7.06,1.55
2017-10-23,55.7901992602,37.5798137375,6.86,0.85
2017-10-23,55.7901938277,37.5877854657,7.48,-0.455
2017-10-23,55.7901878784,37.595757191,5.68,-0.799
2017-10-23,55.7901814122,37.6037289117,3.04,-0.08
2017-10-23,55.7901744294,37.6117006291,1.64,-0.485
2017-10-23,55.7901669297,37.6196723443,1.22,0.104
2017-10-23,55.7946329677,37.3565883015,3.3,4.374
2017-10-23,55.7946420068,37.3645609202,2.25,3.442
2017-10-23,55.7946660227,37.3884788036,1.3,-0.246
2017-10-23,55.7947101595,37.4602326224,1.9,-0.397
2017-10-23,55.7947124792,37.4682052796,2.72,0.344
2017-10-23,55.7947155679,37.4841505956,1.51,-0.581
2017-10-23,55.794716337,37.4921232538,4.59,-0.828
2017-10-23,55.7947165892,37.5000961495,7.05,2.895
2017-10-23,55.794715543,37.5160416914,4.15,0.692
2017-10-23,55.7947142446,37.5240143505,1.76,-0.284
2017-10-23,55.7947100972,37.5399596645,2.12,-0.143
2017-10-23,55.7947038822,37.5559049739,3.45,1.357
2017-10-23,55.7946999994,37.5638776265,6.5,1.021
2017-10-23,55.7946955997,37.5718502755,4.09,1.443
2017-10-23,55.7946906831,37.5798229222,4.26,-0.33
2017-10-23,55.7946852498,37.5877955677,57.89,-1.125
2017-10-23,55.7946792994,37.5957682104,9.5,-1.176
2017-10-23,55.7946728323,37.6037408485,5.58,0.138
2017-10-23,55.7946658482,37.6117134832,1.34,-0.899
2017-10-23,55.7946583473,37.6196861157,2.36,-0.7
2017-10-23,55.7990466196,37.3007571811,5.0,3.733
2017-10-23,55.7990714211,37.316704184,1.2,0.306
2017-10-23,55.7991243785,37.3565717954,1.45,3.866
2017-10-23,55.7991574383,37.3884659679,1.15,-0.709
2017-10-23,55.799164411,37.3964395209,2.57,-0.527
2017-10-23,55.7991708669,37.4044130767,2.59,-0.037
2017-10-23,55.7992015824,37.4602280453,3.04,0.437
2017-10-23,55.7992069918,37.4841487714,10.44,2.022
2017-10-23,55.799207761,37.4921223472,2.31,-0.108
2017-10-23,55.7992080132,37.5000961606,5.22,1.178
2017-10-23,55.7992077485,37.508069962,2.46,0.368
2017-10-23,55.7992056682,37.5240171145,2.11,-0.699
2017-10-23,55.7992038527,37.5319906904,8.48,0.842
2017-10-23,55.7992015201,37.5399642638,3.92,0.185
2017-10-23,55.7991986706,37.5479378359,1.12,-1.072
2017-10-23,55.7991953041,37.5559114084,2.11,0.093
2017-10-23,55.7991870202,37.5718585452,2.28,-0.108
2017-10-23,55.7991821029,37.5798321095,2.48,-0.461
2017-10-23,55.7991766685,37.5878056727,22.5,-1.237
2017-10-23,55.7991707173,37.595779233,13.29,-1.397
2017-10-23,55.799164249,37.6037527886,5.39,2.343
2017-10-23,55.7991572637,37.611726341,3.7,3.855
2017-10-23,55.8035628187,37.3166830839,2.75,0.274
2017-10-23,55.8036558242,37.3964275989,6.37,1.305
2017-10-23,55.8036622811,37.4044020732,8.78,1.399
2017-10-23,55.8036868098,37.4442744874,1.43,2.175
2017-10-23,55.8036901643,37.4522489768,7.68,2.324
2017-10-23,55.8036930018,37.4602234668,5.64,1.571
2017-10-23,55.8036971257,37.4761724535,2.59,1.079
2017-10-23,55.8036991814,37.4921214403,1.67,-0.138
2017-10-23,55.8036994337,37.5000961717,1.38,-0.453
2017-10-23,55.803699169,37.508070891,4.72,1.0
2017-10-23,55.8036970883,37.5240198793,2.45,-0.516
2017-10-23,55.8036952724,37.531994373,3.07,-0.259
2017-10-23,55.8036929395,37.5399688644,2.98,-0.452
2017-10-23,55.8036900895,37.5479433543,5.74,0.728
2017-10-23,55.8036867224,37.5559178447,2.37,-0.109
2017-10-23,55.8036828383,37.5638923328,1.28,-0.772
2017-10-23,55.8036784372,37.5718668173,7.01,1.937
2017-10-23,55.803673519,37.5798412995,2.87,0.724
2017-10-23,55.8036680837,37.5878157805,2.47,0.542
2017-10-23,55.8036556621,37.6037647322,1.36,0.011
2017-10-23,55.8036486757,37.6117392024,1.4,-0.585
2017-10-23,55.8081402593,37.3884402858,1.64,-0.222
2017-10-23,55.8081472344,37.3964156742,1.29,-0.014
2017-10-23,55.8081536923,37.4043910665,4.71,0.897
2017-10-23,55.808178225,37.4442680714,2.38,2.82
2017-10-23,55.8081815802,37.452243479,4.09,1.381
2017-10-23,55.8081844182,37.4602188871,8.46,0.78
2017-10-23,55.8081908511,37.5000961827,1.22,0.363
2017-10-23,55.8081905864,37.5080718203,7.26,1.29
2017-10-23,55.8081898044,37.516047232,2.46,-0.031
2017-10-23,55.8081866891,37.5319980568,1.3,-0.696
2017-10-23,55.8081843559,37.5399734661,3.01,0.148
2017-10-23,55.8081815053,37.5479488743,2.38,0.422
2017-10-23,55.8081781378,37.5559242828,1.65,0.53
2017-10-23,55.808174253,37.563899689,1.74,-0.183
2017-10-23,55.8081698511,37.5718750916,5.21,0.69
2017-10-23,55.808164932,37.579850492,2.11,-0.203
2017-10-23,55.8081470722,37.6037766792,1.67,1.483
2017-10-23,55.8081325799,37.6197274536,1.53,-0.467
2017-10-23,55.8125789466,37.3405696792,2.15,1.546
2017-10-23,55.8126076336,37.3644985397,5.46,2.175
2017-10-23,55.8126241723,37.3804511351,1.4,0.591
2017-10-23,55.8126316649,37.3884274392,2.48,-0.074
2017-10-23,55.8126386412,37.396403746,1.2,-0.709
2017-10-23,55.8126758312,37.4602143062,1.0,-0.912
2017-10-23,55.8126822652,37.5000961938,2.02,-0.612
2017-10-23,55.8126781026,37.5320017415,1.86,1.23
2017-10-23,55.8126695498,37.5559307227,3.29,0.627
2017-10-23,55.8126656644,37.5639070473,4.84,0.329
2017-10-23,55.8126449506,37.5958123194,1.12,-0.682
2017-10-23,55.8126314902,37.6117649362,1.04,0.82
2017-10-23,55.8165273634,37.1012388972,1.23,1.362
2017-10-23,55.8170248427,37.3086425701,2.49,1.629
